Date,Ticker,0,id
2020-08-21,LSE:NWG,-0.66,14106
2020-08-21,LSE:NXR,-1.29,17113
2020-08-21,LSE:NXT,0.04,15715
2020-08-21,LSE:OCDO,0.82,16404
2020-08-21,LSE:OSB,-1.32,14205
2020-08-21,LSE:OTB,1.0,15821
2020-08-21,LSE:OXB,-0.5,13307
2020-08-21,LSE:OXIG,-1.11,17307
2020-08-21,LSE:PAG,-0.26,14206
2020-08-21,LSE:PAGE,-0.67,17620
2020-08-21,LSE:PAY,-0.57,17621
2020-08-21,LSE:PDG,1.32,15716
2020-08-21,LSE:PETS,-1.53,15717
2020-08-21,LSE:PFC,-1.48,19108
2020-08-21,LSE:PFD,-0.41,16209
2020-08-21,LSE:PFG,0.9,14207
2020-08-21,LSE:PHAR,-1.43,19109
2020-08-21,LSE:PHNX,0.01,14405
2020-08-21,LSE:PHTM,-1.1,15402
2020-08-21,LSE:PLP,0.4,17114
2020-08-21,LSE:PLUS,-0.39,14308
2020-08-21,LSE:PMO,-0.34,19110
2020-08-21,LSE:PNN,-0.95,20204
2020-08-21,LSE:POG,-0.21,18304
2020-08-21,LSE:POLY,-0.15,18305
2020-08-21,LSE:PPH,-0.27,15822
2020-08-21,LSE:PRTC,0.64,13308
2020-08-21,LSE:PRU,-0.66,14406
2020-08-21,LSE:PRV,0.23,17308
2020-08-21,LSE:PSN,1.18,15309
2020-08-21,LSE:PSON,-1.06,15609
2020-08-21,LSE:PTEC,0.18,15403
2020-08-21,LSE:PZC,0.3,16405
2020-08-21,LSE:QQ.,-1.03,17206
2020-08-21,LSE:RCDO,-0.77,17115
2020-08-21,LSE:RCH,-0.77,15610
2020-08-21,LSE:RDSB,-1.01,19111
2020-08-21,LSE:RDW,0.43,15310
2020-08-21,LSE:REDD,-0.97,17706
2020-08-21,LSE:REL,0.07,15611
2020-08-21,LSE:RHIM,-0.48,18211
2020-08-21,LSE:RIO,-0.07,18212
2020-08-21,LSE:RKT,0.27,16406
2020-08-21,LSE:RM.,-3.55,15203
2020-08-21,LSE:RMG,-2.38,17707
2020-08-21,LSE:RMV,-0.04,11115
2020-08-21,LSE:RNK,-0.2,15823
2020-08-21,LSE:ROR,-0.86,17309
2020-08-21,LSE:RPS,-0.79,17622
2020-08-21,LSE:RR.,0.11,17207
2020-08-21,LSE:RSA,-0.1,14506
2020-08-21,LSE:RSW,-0.43,17310
2020-08-21,LSE:RTN,0.13,15824
2020-08-21,LSE:RTO,0.0,17623
2020-08-21,LSE:RWA,0.38,17624
2020-08-21,LSE:RWI,-0.87,20205
2020-08-21,LSE:SAGA,0.28,14507
2020-08-21,LSE:SBRE,-0.69,14508
2020-08-21,LSE:SBRY,-0.17,16407
2020-08-21,LSE:SCT,0.06,11116
2020-08-21,LSE:SDRY,-1.86,15718
2020-08-21,LSE:SDY,-0.47,17708
2020-08-21,LSE:SFR,-2.33,17116
2020-08-21,LSE:SGC,-2.35,15825
2020-08-21,LSE:SGE,-0.16,11117
2020-08-21,LSE:SHI,0.4,17117
2020-08-21,LSE:SIG,-0.31,17709
2020-08-21,LSE:SKG,-0.3,17405
2020-08-21,LSE:SMDS,-0.89,17406
2020-08-21,LSE:SMIN,0.03,17407
2020-08-21,LSE:SMWH,0.15,15719
2020-08-21,LSE:SN.,-1.01,13203
2020-08-21,LSE:SNR,-0.5,17208
2020-08-21,LSE:SPI,1.39,13102
2020-08-21,LSE:SPT,0.01,12102
2020-08-21,LSE:SPX,-0.41,17501
2020-08-21,LSE:SRP,-0.34,17625
2020-08-21,LSE:SSE,-0.08,20103
2020-08-21,LSE:SSPG,-0.22,15826
2020-08-21,LSE:STAN,-1.45,14107
2020-08-21,LSE:STCK,-0.34,16106
2020-08-21,LSE:STEM,-0.55,17626
2020-08-21,LSE:STJ,-0.33,14407
2020-08-21,LSE:STU,1.48,15720
2020-08-21,LSE:STVG,1.11,15612
2020-08-21,LSE:SUS,-1.35,14208
2020-08-21,LSE:SVS,0.23,21104
2020-08-21,LSE:SVT,-0.85,20206
2020-08-21,LSE:SXS,-1.04,17311
2020-08-21,LSE:SYNT,0.28,18404
2020-08-21,LSE:TATE,-0.42,16210
2020-08-21,LSE:TCAP,-0.46,14309
2020-08-21,LSE:TED,1.06,15502
2020-08-21,LSE:TEG,-0.22,15827
2020-08-21,LSE:TEP,-0.17,12204
2020-08-21,LSE:TET,0.58,18405
2020-08-21,LSE:TIFS,-0.61,15102
2020-08-21,LSE:TLW,-2.25,19112
2020-08-21,LSE:TPK,0.86,17627
2020-08-21,LSE:TPT,3.07,15721
2020-08-21,LSE:TRI,-0.26,18213
2020-08-21,LSE:TRN,0.45,15828
2020-08-21,LSE:TSCO,-0.04,16408
2020-08-21,LSE:TTG,1.18,11203
2020-08-21,LSE:TUI,-0.39,15829
2020-08-21,LSE:TW.,0.07,15311
2020-08-21,LSE:TYMN,-0.1,17118
2020-08-21,LSE:UDG,0.16,13103
2020-08-21,LSE:ULE,-0.48,17209
2020-08-21,LSE:ULVR,-0.14,16409
2020-08-21,LSE:UU.,-1.02,20207
2020-08-21,LSE:VCT,-0.31,18406
2020-08-21,LSE:VEC,-0.42,13309
2020-08-21,LSE:VMUK,-1.32,14108
2020-08-21,LSE:VOD,-0.75,12205
2020-08-21,LSE:VP.,-1.43,17710
2020-08-21,LSE:VSVS,-1.08,17628
2020-08-21,LSE:VTC,-0.72,17502
2020-08-21,LSE:VTY,0.25,15312
2020-08-21,LSE:VVO,-0.44,15722
2020-08-21,LSE:WEIR,-0.78,17503
2020-08-21,LSE:WG.,0.4,19113
2020-08-21,LSE:WIN,-0.23,17711
2020-08-21,LSE:WIZZ,0.23,15830
2020-08-21,LSE:WMH,3.92,15831
2020-08-21,LSE:WOSG,1.51,15503
2020-08-21,LSE:WPP,-0.73,15613
2020-08-21,LSE:WTB,-0.36,15832
2020-08-21,LSE:XPP,-0.51,17312
2020-08-21,LSE:XPS,0.42,15204
2020-08-21,LSE:ZTF,-0.24,17408
2020-08-28,IDX:ASX,-0.06,10000
2020-08-28,IDX:AXX3510-GBP,0.03,61100
2020-08-28,IDX:FT10,0.8,51000
2020-08-28,IDX:FT15,-0.24,12000
2020-08-28,IDX:FT20,-0.28,13000
2020-08-28,IDX:FT30,0.1,54000
2020-08-28,IDX:FT40,0.24,55000
2020-08-28,IDX:FT45,-0.13,16000
2020-08-28,IDX:FT50,-0.13,17000
2020-08-28,IDX:FT55,-0.03,18000
2020-08-28,IDX:FT60,-0.32,59000
2020-08-28,IDX:FT65,-0.57,60000
2020-08-28,IDX:NMX101010,0.74,11100
2020-08-28,IDX:NMX101020,0.21,11200
2020-08-28,IDX:NMX151010,0.47,12100
2020-08-28,IDX:NMX151020,-0.47,12200
2020-08-28,IDX:NMX201010,0.34,13100
2020-08-28,IDX:NMX201020,0.34,13200
2020-08-28,IDX:NMX201030,-0.34,13300
2020-08-28,IDX:NMX301010,0.24,14100
2020-08-28,IDX:NMX302010,0.1,14200
2020-08-28,IDX:NMX302020,0.1,14300
2020-08-28,IDX:NMX303010,-0.06,14400
2020-08-28,IDX:NMX303020,-0.17,14500
2020-08-28,IDX:NMX351010,-0.18,21100
2020-08-28,IDX:NMX401010,-1.05,15100
2020-08-28,IDX:NMX402010,0.02,15200
2020-08-28,IDX:NMX402020,-0.04,15300
2020-08-28,IDX:NMX402030,0.87,15400
2020-08-28,IDX:NMX402040,-0.12,15500
2020-08-28,IDX:NMX403010,0.11,15600
2020-08-28,IDX:NMX404010,0.02,15700
2020-08-28,IDX:NMX405010,0.83,15800
2020-08-28,IDX:NMX451010,-0.54,16100
2020-08-28,IDX:NMX451020,0.31,16200
2020-08-28,IDX:NMX451030,0.06,16300
2020-08-28,IDX:NMX452010,-0.34,16400
2020-08-28,IDX:NMX501010,-0.89,17100
2020-08-28,IDX:NMX502010,-0.3,17200
2020-08-28,IDX:NMX502020,0.23,17300
2020-08-28,IDX:NMX502030,0.02,17400
2020-08-28,IDX:NMX502040,-0.29,17500
2020-08-28,IDX:NMX502050,0.07,17600
2020-08-28,IDX:NMX502060,-0.35,17700
2020-08-28,IDX:NMX551020,-0.06,18200
2020-08-28,IDX:NMX551030,-0.05,18300
2020-08-28,IDX:NMX552010,0.22,18400
2020-08-28,IDX:NMX601010,-0.34,19100
2020-08-28,IDX:NMX651010,-0.53,20100
2020-08-28,IDX:NMX651020,-0.58,20200
2020-08-28,LSE:888,0.23,15801
2020-08-28,LSE:AAF,-0.34,12201
2020-08-28,LSE:AAL,-0.24,18201
2020-08-28,LSE:ABF,0.46,16201
2020-08-28,LSE:ADM,-0.21,14501
2020-08-28,LSE:AEP,0.41,16202
2020-08-28,LSE:AGK,0.92,17301
2020-08-28,LSE:AHT,-0.63,17701
2020-08-28,LSE:AJB,0.47,14301
2020-08-28,LSE:ALFA,3.89,11101
2020-08-28,LSE:AMGO,-3.56,14201
2020-08-28,LSE:AML,-0.56,15101
2020-08-28,LSE:ANTO,-0.11,18202
2020-08-28,LSE:AO.,0.22,15701
2020-08-28,LSE:APTD,0.66,11102
2020-08-28,LSE:ARW,7.73,14202
2020-08-28,LSE:ASCL,0.8,11103
2020-08-28,LSE:AUTO,0.25,11104
2020-08-28,LSE:AV.,0.12,14401
2020-08-28,LSE:AVON,1.28,17201
2020-08-28,LSE:AVST,-0.09,11105
2020-08-28,LSE:AVV,3.65,11106
2020-08-28,LSE:AZN,-0.22,13301
2020-08-28,LSE:BA.,-0.39,17202
2020-08-28,LSE:BAB,-0.04,17203
2020-08-28,LSE:BAG,0.54,16101
2020-08-28,LSE:BAKK,-1.6,16203
2020-08-28,LSE:BARC,0.73,14101
2020-08-28,LSE:BATS,0.07,16301
2020-08-28,LSE:BBY,-1.08,17101
2020-08-28,LSE:BDEV,0.14,15301
2020-08-28,LSE:BEZ,-0.29,14502
2020-08-28,LSE:BHP,-0.12,18203
2020-08-28,LSE:BIFF,0.61,20201
2020-08-28,LSE:BKG,0.14,15302
2020-08-28,LSE:BME,-0.32,15702
2020-08-28,LSE:BMY,0.43,15601
2020-08-28,LSE:BNZL,0.16,17401
2020-08-28,LSE:BOWL,-0.1,15802
2020-08-28,LSE:BOY,-0.66,18204
2020-08-28,LSE:BP.,-0.66,19101
2020-08-28,LSE:BRBY,0.57,15501
2020-08-28,LSE:BT.A,0.61,12202
2020-08-28,LSE:BVC,2.57,12101
2020-08-28,LSE:BVIC,0.63,16102
2020-08-28,LSE:BWY,0.04,15303
2020-08-28,LSE:CARD,-1.6,15703
2020-08-28,LSE:CARR,-1.78,16204
2020-08-28,LSE:CBG,0.48,14102
2020-08-28,LSE:CCC,0.21,11107
2020-08-28,LSE:CCH,-0.24,16103
2020-08-28,LSE:CCL,2.71,15803
2020-08-28,LSE:CCR,0.49,16104
2020-08-28,LSE:CEY,0.57,18301
2020-08-28,LSE:CHG,0.65,17204
2020-08-28,LSE:CINE,4.31,15804
2020-08-28,LSE:CKN,0.42,17702
2020-08-28,LSE:CLG,2.58,17601
2020-08-28,LSE:CMCX,0.01,14302
2020-08-28,LSE:CNA,0.42,20202
2020-08-28,LSE:CNE,1.5,19102
2020-08-28,LSE:COA,-0.38,17402
2020-08-28,LSE:COST,0.14,17102
2020-08-28,LSE:CPG,0.98,15201
2020-08-28,LSE:CPI,0.46,17602
2020-08-28,LSE:CRDA,-0.03,18401
2020-08-28,LSE:CRH,-0.98,17103
2020-08-28,LSE:CRST,0.4,15304
2020-08-28,LSE:CSN,0.4,14402
2020-08-28,LSE:CSP,0.4,15305
2020-08-28,LSE:CTEC,-0.38,13201
2020-08-28,LSE:CWK,-0.2,16205
2020-08-28,LSE:DC.,0.92,15704
2020-08-28,LSE:DCC,-0.01,17603
2020-08-28,LSE:DFS,2.87,15306
2020-08-28,LSE:DGE,-0.62,16105
2020-08-28,LSE:DGOC,0.19,19103
2020-08-28,LSE:DIA,0.04,17302
2020-08-28,LSE:DLAR,-0.97,17604
2020-08-28,LSE:DLG,-0.59,14503
2020-08-28,LSE:DNLM,0.84,15705
2020-08-28,LSE:DOM,-0.45,15805
2020-08-28,LSE:DPH,0.09,13302
2020-08-28,LSE:DPLM,-0.04,17605
2020-08-28,LSE:DRX,-0.05,20101
2020-08-28,LSE:DSCV,0.61,11201
2020-08-28,LSE:DTY,0.57,15202
2020-08-28,LSE:DVO,-0.48,16206
2020-08-28,LSE:DWF,-0.87,17606
2020-08-28,LSE:ECM,-0.32,17607
2020-08-28,LSE:ELM,0.93,18402
2020-08-28,LSE:ENOG,0.28,19104
2020-08-28,LSE:ENQ,0.86,19105
2020-08-28,LSE:ENT,0.48,15806
2020-08-28,LSE:EQN,0.18,17608
2020-08-28,LSE:ERM,0.71,15602
2020-08-28,LSE:ESKN,-2.67,17703
2020-08-28,LSE:ESNT,0.39,17609
2020-08-28,LSE:EVR,-0.01,18205
2020-08-28,LSE:EXPN,0.2,17610
2020-08-28,LSE:EZJ,2.0,15807
2020-08-28,LSE:FAN,-0.72,17104
2020-08-28,LSE:FCH,0.65,14203
2020-08-28,LSE:FDM,0.88,11108
2020-08-28,LSE:FERG,-0.03,17611
2020-08-28,LSE:FGP,1.74,15808
2020-08-28,LSE:FLTR,0.21,15809
2020-08-28,LSE:FORT,-0.24,17105
2020-08-28,LSE:FOUR,0.86,15603
2020-08-28,LSE:FOXT,-0.06,21101
2020-08-28,LSE:FRAS,0.22,15706
2020-08-28,LSE:FRES,0.48,18302
2020-08-28,LSE:FSJ,1.07,17704
2020-08-28,LSE:FSTA,-1.63,15810
2020-08-28,LSE:FUTR,0.33,15604
2020-08-28,LSE:FXPO,-0.18,18206
2020-08-28,LSE:GAW,0.87,15401
2020-08-28,LSE:GDWN,0.15,18207
2020-08-28,LSE:GFRD,-0.9,17106
2020-08-28,LSE:GFS,0.28,17612
2020-08-28,LSE:GFTU,2.01,17613
2020-08-28,LSE:GLE,-1.03,15307
2020-08-28,LSE:GLEN,0.11,19106
2020-08-28,LSE:GLO,0.1,20102
2020-08-28,LSE:GNC,0.3,16207
2020-08-28,LSE:GNS,-0.46,13303
2020-08-28,LSE:GOG,0.65,15811
2020-08-28,LSE:GRG,0.08,16401
2020-08-28,LSE:GSK,-0.57,13304
2020-08-28,LSE:GYM,0.15,15812
2020-08-28,LSE:GYS,0.5,15813
2020-08-28,LSE:HAS,0.68,17614
2020-08-28,LSE:HEAD,0.82,15308
2020-08-28,LSE:HFD,-0.01,15707
2020-08-28,LSE:HFG,-0.19,16208
2020-08-28,LSE:HIK,0.19,13305
2020-08-28,LSE:HILS,-0.91,18208
2020-08-28,LSE:HLMA,0.07,17303
2020-08-28,LSE:HOC,0.4,18303
2020-08-28,LSE:HSBA,0.13,14103
2020-08-28,LSE:HSV,-0.56,17615
2020-08-28,LSE:HSW,0.22,15814
2020-08-28,LSE:HSX,-0.24,14504
2020-08-28,LSE:HTG,-1.5,19107
2020-08-28,LSE:HTWS,0.07,12203
2020-08-28,LSE:HUNT,-1.29,21102
2020-08-28,LSE:HWDN,0.73,15708
2020-08-28,LSE:HYVE,-0.49,15605
2020-08-28,LSE:IAG,2.29,15815
2020-08-28,LSE:IBM,0.33,11109
2020-08-28,LSE:IBST,-0.1,17107
2020-08-28,LSE:ICP,0.6,14303
2020-08-28,LSE:IGG,0.17,14304
2020-08-28,LSE:IHG,0.6,15816
2020-08-28,LSE:IMB,0.02,16302
2020-08-28,LSE:IMI,0.2,17304
2020-08-28,LSE:INCH,0.63,15709
2020-08-28,LSE:INDV,-0.57,13306
2020-08-28,LSE:INF,0.38,15606
2020-08-28,LSE:INVP,0.48,14305
2020-08-28,LSE:IPF,1.11,14204
2020-08-28,LSE:ITRK,0.1,17616
2020-08-28,LSE:ITV,0.24,15607
2020-08-28,LSE:IWG,0.42,17617
2020-08-28,LSE:JD.,1.18,15710
2020-08-28,LSE:JDW,1.03,15817
2020-08-28,LSE:JET,-1.09,15711
2020-08-28,LSE:JLG,-0.53,17108
2020-08-28,LSE:JMAT,0.72,18403
2020-08-28,LSE:JUST,-0.01,14403
2020-08-28,LSE:KAZ,0.9,18209
2020-08-28,LSE:KCT,1.13,15608
2020-08-28,LSE:KGF,-0.22,15712
2020-08-28,LSE:KIE,-0.18,17109
2020-08-28,LSE:KLR,-1.17,17110
2020-08-28,LSE:KMR,0.79,18210
2020-08-28,LSE:KNOS,0.36,11110
2020-08-28,LSE:LGEN,-0.58,14404
2020-08-28,LSE:LLOY,0.18,14104
2020-08-28,LSE:LRE,0.26,14505
2020-08-28,LSE:LSEG,-0.12,14306
2020-08-28,LSE:LSL,0.39,21103
2020-08-28,LSE:LUCE,-0.13,11202
2020-08-28,LSE:MAB,0.47,15818
2020-08-28,LSE:MACF,-0.33,17403
2020-08-28,LSE:MARS,2.07,15819
2020-08-28,LSE:MCB,0.2,16402
2020-08-28,LSE:MCRO,0.18,11111
2020-08-28,LSE:MDC,0.97,13101
2020-08-28,LSE:MER,-0.81,17618
2020-08-28,LSE:MGAM,-0.24,17305
2020-08-28,LSE:MGGT,0.78,17205
2020-08-28,LSE:MGNS,-0.33,17111
2020-08-28,LSE:MGP,-0.14,13202
2020-08-28,LSE:MKS,0.24,15713
2020-08-28,LSE:MNDI,0.01,17404
2020-08-28,LSE:MNG,0.6,14307
2020-08-28,LSE:MNZS,0.3,17705
2020-08-28,LSE:MONY,0.41,11112
2020-08-28,LSE:MOTR,0.02,15714
2020-08-28,LSE:MRO,0.61,17306
2020-08-28,LSE:MRW,-0.49,16403
2020-08-28,LSE:MSLH,-0.34,17112
2020-08-28,LSE:MTO,-1.0,17619
2020-08-28,LSE:MTRO,-0.74,14105
2020-08-28,LSE:NCC,0.69,11113
2020-08-28,LSE:NETW,-0.69,11114
2020-08-28,LSE:NEX,-1.66,15820
2020-08-28,LSE:NG.,-0.77,20203
2020-08-28,LSE:NWG,0.18,14106
2020-08-28,LSE:NXR,-1.31,17113
2020-08-28,LSE:NXT,0.27,15715
2020-08-28,LSE:OCDO,0.57,16404
2020-08-28,LSE:OSB,3.8,14205
2020-08-28,LSE:OTB,0.71,15821
2020-08-28,LSE:OXB,0.89,13307
2020-08-28,LSE:OXIG,1.53,17307
2020-08-28,LSE:PAG,0.66,14206
2020-08-28,LSE:PAGE,0.09,17620
2020-08-28,LSE:PAY,-0.31,17621
2020-08-28,LSE:PDG,-1.94,15716
2020-08-28,LSE:PETS,0.89,15717
2020-08-28,LSE:PFC,-0.49,19108
2020-08-28,LSE:PFD,-0.22,16209
2020-08-28,LSE:PFG,5.67,14207
2020-08-28,LSE:PHAR,-1.42,19109
2020-08-28,LSE:PHNX,-0.14,14405
2020-08-28,LSE:PHTM,0.88,15402
2020-08-28,LSE:PLP,0.48,17114
2020-08-28,LSE:PLUS,0.09,14308
2020-08-28,LSE:PMO,-0.28,19110
2020-08-28,LSE:PNN,-0.05,20204
2020-08-28,LSE:POG,3.41,18304
2020-08-28,LSE:POLY,0.7,18305
2020-08-28,LSE:PPH,1.16,15822
2020-08-28,LSE:PRTC,0.38,13308
2020-08-28,LSE:PRU,0.11,14406
2020-08-28,LSE:PRV,0.08,17308
2020-08-28,LSE:PSN,-0.42,15309
2020-08-28,LSE:PSON,-0.65,15609
2020-08-28,LSE:PTEC,0.68,15403
2020-08-28,LSE:PZC,0.15,16405
2020-08-28,LSE:QQ.,0.17,17206
2020-08-28,LSE:RCDO,-1.98,17115
2020-08-28,LSE:RCH,-0.4,15610
2020-08-28,LSE:RDSB,-0.2,19111
2020-08-28,LSE:RDW,0.18,15310
2020-08-28,LSE:REDD,0.64,17706
2020-08-28,LSE:REL,-0.29,15611
2020-08-28,LSE:RHIM,0.39,18211
2020-08-28,LSE:RIO,-0.21,18212
2020-08-28,LSE:RKT,-0.07,16406
2020-08-28,LSE:RM.,-1.41,15203
2020-08-28,LSE:RMG,-1.01,17707
2020-08-28,LSE:RMV,0.45,11115
2020-08-28,LSE:RNK,-0.08,15823
2020-08-28,LSE:ROR,-0.52,17309
2020-08-28,LSE:RPS,-2.27,17622
2020-08-28,LSE:RR.,-1.36,17207
2020-08-28,LSE:RSA,0.17,14506
2020-08-28,LSE:RSW,0.43,17310
2020-08-28,LSE:RTN,0.99,15824
2020-08-28,LSE:RTO,0.13,17623
2020-08-28,LSE:RWA,0.0,17624
2020-08-28,LSE:RWI,0.25,20205
2020-08-28,LSE:SAGA,-1.75,14507
2020-08-28,LSE:SBRE,0.01,14508
2020-08-28,LSE:SBRY,-0.47,16407
2020-08-28,LSE:SCT,0.96,11116
2020-08-28,LSE:SDRY,0.0,15718
2020-08-28,LSE:SDY,0.56,17708
2020-08-28,LSE:SFR,-0.09,17116
2020-08-28,LSE:SGC,-0.91,15825
2020-08-28,LSE:SGE,0.16,11117
2020-08-28,LSE:SHI,-1.0,17117
2020-08-28,LSE:SIG,-0.32,17709
2020-08-28,LSE:SKG,-0.03,17405
2020-08-28,LSE:SMDS,-0.48,17406
2020-08-28,LSE:SMIN,-0.27,17407
2020-08-28,LSE:SMWH,3.53,15719
2020-08-28,LSE:SN.,0.45,13203
2020-08-28,LSE:SNR,1.0,17208
2020-08-28,LSE:SPI,0.34,13102
2020-08-28,LSE:SPT,0.21,12102
2020-08-28,LSE:SPX,-0.38,17501
2020-08-28,LSE:SRP,0.64,17625
2020-08-28,LSE:SSE,-0.59,20103
2020-08-28,LSE:SSPG,0.68,15826
2020-08-28,LSE:STAN,0.04,14107
2020-08-28,LSE:STCK,-0.22,16106
2020-08-28,LSE:STEM,0.44,17626
2020-08-28,LSE:STJ,-0.16,14407
2020-08-28,LSE:STU,-1.84,15720
2020-08-28,LSE:STVG,-0.81,15612
2020-08-28,LSE:SUS,0.27,14208
2020-08-28,LSE:SVS,-0.16,21104
2020-08-28,LSE:SVT,-0.59,20206
2020-08-28,LSE:SXS,0.33,17311
2020-08-28,LSE:SYNT,0.09,18404
2020-08-28,LSE:TATE,0.41,16210
2020-08-28,LSE:TCAP,-0.12,14309
2020-08-28,LSE:TED,3.11,15502
2020-08-28,LSE:TEG,0.13,15827
2020-08-28,LSE:TEP,-0.29,12204
2020-08-28,LSE:TET,0.01,18405
2020-08-28,LSE:TIFS,-1.49,15102
2020-08-28,LSE:TLW,-1.77,19112
2020-08-28,LSE:TPK,0.24,17627
2020-08-28,LSE:TPT,-2.15,15721
2020-08-28,LSE:TRI,0.79,18213
2020-08-28,LSE:TRN,0.76,15828
2020-08-28,LSE:TSCO,-0.79,16408
2020-08-28,LSE:TTG,-0.65,11203
2020-08-28,LSE:TUI,1.38,15829
2020-08-28,LSE:TW.,0.32,15311
2020-08-28,LSE:TYMN,-0.16,17118
2020-08-28,LSE:UDG,0.42,13103
2020-08-28,LSE:ULE,-0.09,17209
2020-08-28,LSE:ULVR,-0.21,16409
2020-08-28,LSE:UU.,-0.43,20207
2020-08-28,LSE:VCT,0.09,18406
2020-08-28,LSE:VEC,-0.21,13309
2020-08-28,LSE:VMUK,1.39,14108
2020-08-28,LSE:VOD,-0.49,12205
2020-08-28,LSE:VP.,-0.72,17710
2020-08-28,LSE:VSVS,0.36,17628
2020-08-28,LSE:VTC,-0.52,17502
2020-08-28,LSE:VTY,0.13,15312
2020-08-28,LSE:VVO,0.82,15722
2020-08-28,LSE:WEIR,-0.32,17503
2020-08-28,LSE:WG.,2.5,19113
2020-08-28,LSE:WIN,0.02,17711
2020-08-28,LSE:WIZZ,1.47,15830
2020-08-28,LSE:WMH,1.2,15831
2020-08-28,LSE:WOSG,0.78,15503
2020-08-28,LSE:WPP,1.44,15613
2020-08-28,LSE:WTB,1.08,15832
2020-08-28,LSE:XPP,0.24,17312
2020-08-28,LSE:XPS,0.82,15204
2020-08-28,LSE:ZTF,1.46,17408
2020-09-04,IDX:ASX,-0.66,10000
2020-09-04,IDX:AXX3510-GBP,-0.72,61100
2020-09-04,IDX:FT10,-0.95,51000
2020-09-04,IDX:FT15,-1.18,12000
2020-09-04,IDX:FT20,-0.83,13000
2020-09-04,IDX:FT30,-0.98,54000
2020-09-04,IDX:FT40,-0.54,55000
2020-09-04,IDX:FT45,-0.32,16000
2020-09-04,IDX:FT50,-0.56,17000
2020-09-04,IDX:FT55,-0.31,18000
2020-09-04,IDX:FT60,-0.66,59000
2020-09-04,IDX:FT65,-0.35,60000
2020-09-04,IDX:NMX101010,-1.03,11100
2020-09-04,IDX:NMX101020,-1.19,11200
2020-09-04,IDX:NMX151010,-0.68,12100
2020-09-04,IDX:NMX151020,-1.34,12200
2020-09-04,IDX:NMX201010,-0.56,13100
2020-09-04,IDX:NMX201020,-0.56,13200
2020-09-04,IDX:NMX201030,-0.86,13300
2020-09-04,IDX:NMX301010,-0.94,14100
2020-09-04,IDX:NMX302010,-1.23,14200
2020-09-04,IDX:NMX302020,-1.23,14300
2020-09-04,IDX:NMX303010,-1.48,14400
2020-09-04,IDX:NMX303020,-0.99,14500
2020-09-04,IDX:NMX351010,-0.29,21100
2020-09-04,IDX:NMX401010,-0.36,15100
2020-09-04,IDX:NMX402010,-0.88,15200
2020-09-04,IDX:NMX402020,-1.17,15300
2020-09-04,IDX:NMX402030,-1.96,15400
2020-09-04,IDX:NMX402040,-0.12,15500
2020-09-04,IDX:NMX403010,-0.52,15600
2020-09-04,IDX:NMX404010,-0.88,15700
2020-09-04,IDX:NMX405010,-0.26,15800
2020-09-04,IDX:NMX451010,-0.1,16100
2020-09-04,IDX:NMX451020,-0.37,16200
2020-09-04,IDX:NMX451030,0.36,16300
2020-09-04,IDX:NMX452010,-0.8,16400
2020-09-04,IDX:NMX501010,-0.66,17100
2020-09-04,IDX:NMX502010,-1.03,17200
2020-09-04,IDX:NMX502020,-0.33,17300
2020-09-04,IDX:NMX502030,0.5,17400
2020-09-04,IDX:NMX502040,0.06,17500
2020-09-04,IDX:NMX502050,-0.9,17600
2020-09-04,IDX:NMX502060,-0.36,17700
2020-09-04,IDX:NMX551020,0.08,18200
2020-09-04,IDX:NMX551030,-0.35,18300
2020-09-04,IDX:NMX552010,0.02,18400
2020-09-04,IDX:NMX601010,-0.65,19100
2020-09-04,IDX:NMX651010,-1.1,20100
2020-09-04,IDX:NMX651020,-0.13,20200
2020-09-04,LSE:888,-1.17,15801
2020-09-04,LSE:AAF,0.3,12201
2020-09-04,LSE:AAL,0.04,18201
2020-09-04,LSE:ABF,-0.23,16201
2020-09-04,LSE:ADM,-0.75,14501
2020-09-04,LSE:AEP,0.38,16202
2020-09-04,LSE:AGK,-3.4,17301
2020-09-04,LSE:AHT,-0.4,17701
2020-09-04,LSE:AJB,-1.27,14301
2020-09-04,LSE:ALFA,2.01,11101
2020-09-04,LSE:AMGO,-2.19,14201
2020-09-04,LSE:AML,-0.58,15101
2020-09-04,LSE:ANTO,0.26,18202
2020-09-04,LSE:AO.,-3.0,15701
2020-09-04,LSE:APTD,0.31,11102
2020-09-04,LSE:ARW,-2.53,14202
2020-09-04,LSE:ASCL,-2.28,11103
2020-09-04,LSE:AUTO,-0.99,11104
2020-09-04,LSE:AV.,-0.81,14401
2020-09-04,LSE:AVON,-1.02,17201
2020-09-04,LSE:AVST,-0.24,11105
2020-09-04,LSE:AVV,-1.78,11106
2020-09-04,LSE:AZN,-1.12,13301
2020-09-04,LSE:BA.,-0.75,17202
2020-09-04,LSE:BAB,-1.17,17203
2020-09-04,LSE:BAG,-1.94,16101
2020-09-04,LSE:BAKK,-3.41,16203
2020-09-04,LSE:BARC,-1.11,14101
2020-09-04,LSE:BATS,0.23,16301
2020-09-04,LSE:BBY,0.57,17101
2020-09-04,LSE:BDEV,-0.96,15301
2020-09-04,LSE:BEZ,-1.97,14502
2020-09-04,LSE:BHP,-0.8,18203
2020-09-04,LSE:BIFF,-0.05,20201
2020-09-04,LSE:BKG,-0.41,15302
2020-09-04,LSE:BME,-0.85,15702
2020-09-04,LSE:BMY,-1.87,15601
